ID,rodada,data,hora,mandante,visitante,formacao_mandante,formacao_visitante,tecnico_mandante,tecnico_visitante,vencedor,estadio,mandante_placar,visitante_placar,mandante_estado,visitante_estado,ano,mes,dia_semana,resultado,total_gols
193,17,2003-07-09,16:00,Sao Caetano,Athletico-PR,,,,,-,Anacleto Campanella,0,0,SP,PR,2003,7,Wednesday,Empate,0
194,17,2003-07-09,16:00,Corinthians,Santos,,,,,-,Morumbi,1,1,SP,SP,2003,7,Wednesday,Empate,2
195,17,2003-07-09,20:30,Cruzeiro,Fortaleza,,,,,Cruzeiro,Mineirão,2,0,MG,CE,2003,7,Wednesday,Vitória mandante,2
196,17,2003-07-09,20:30,Bahia,Guarani,,,,,Bahia,Fonte Nova,2,0,BA,SP,2003,7,Wednesday,Vitória mandante,2
197,17,2003-07-09,20:30,Paysandu,Figueirense,,,,,Paysandu,Mangueirão,1,0,PA,SC,2003,7,Wednesday,Vitória mandante,1
198,17,2003-07-09,20:30,Goias,Vitoria,,,,,-,Serra Dourada,1,1,GO,BA,2003,7,Wednesday,Empate,2
199,17,2003-07-09,20:30,Flamengo,Juventude,,,,,Flamengo,Maracanã,2,1,RJ,RS,2003,7,Wednesday,Vitória mandante,3
200,17,2003-07-09,21:40,Internacional,Vasco,,,,,Internacional,Beira Rio,2,1,RS,RJ,2003,7,Wednesday,Vitória mandante,3
201,17,2003-07-09,21:40,Coritiba,Sao Paulo,,,,,Sao Paulo,Couto Pereira,0,2,PR,SP,2003,7,Wednesday,Vitória visitante,2
202,17,2003-07-10,20:30,Ponte Preta,Fluminense,,,,,Ponte Preta,Moisés Lucarelli,3,0,SP,RJ,2003,7,Thursday,Vitória mandante,3
203,17,2003-07-10,20:30,Criciuma,Atlético-MG,,,,,Criciuma,Heriberto Hulse,1,0,SC,MG,2003,7,Thursday,Vitória mandante,1
204,17,2003-07-10,20:30,Parana,Gremio,,,,,Parana,Pinheirão,3,1,PR,RS,2003,7,Thursday,Vitória mandante,4
205,18,2003-07-12,16:00,Athletico-PR,Goias,,,,,-,Arena da Baixada,0,0,PR,GO,2003,7,Saturday,Empate,0
206,18,2003-07-12,16:00,Fortaleza,Internacional,,,,,Fortaleza,Castelão,3,0,CE,RS,2003,7,Saturday,Vitória mandante,3
207,18,2003-07-12,18:00,Vasco,Paysandu,,,,,Paysandu,São Januário,0,2,RJ,PA,2003,7,Saturday,Vitória visitante,2
208,18,2003-07-13,16:00,Atlético-MG,Flamengo,,,,,Atletico-MG,Mineirão,1,0,MG,RJ,2003,7,Sunday,Vitória mandante,1
209,18,2003-07-13,16:00,Ponte Preta,Bahia,,,,,Ponte Preta,Moisés Lucarelli,1,0,SP,BA,2003,7,Sunday,Vitória mandante,1
210,18,2003-07-13,16:00,Corinthians,Coritiba,,,,,Coritiba,Morumbi,0,1,SP,PR,2003,7,Sunday,Vitória visitante,1
211,18,2003-07-13,16:00,Criciuma,Juventude,,,,,Criciuma,Heriberto Hulse,3,0,SC,RS,2003,7,Sunday,Vitória mandante,3
212,18,2003-07-13,16:00,Figueirense,Parana,,,,,Figueirense,Orlando Scarpelli,4,2,SC,PR,2003,7,Sunday,Vitória mandante,6
213,18,2003-07-13,16:00,Sao Caetano,Guarani,,,,,Guarani,Anacleto Campanella,0,2,SP,SP,2003,7,Sunday,Vitória visitante,2
214,18,2003-07-13,16:00,Fluminense,Sao Paulo,,,,,Sao Paulo,Maracanã,1,3,RJ,SP,2003,7,Sunday,Vitória visitante,4
215,18,2003-07-13,18:00,Gremio,Cruzeiro,,,,,Cruzeiro,Olímpico,0,1,RS,MG,2003,7,Sunday,Vitória visitante,1
216,18,2003-07-13,18:00,Vitoria,Santos,,,,,Vitoria,Barradão,2,0,BA,SP,2003,7,Sunday,Vitória mandante,2
217,19,2003-07-16,20:30,Flamengo,Fortaleza,,,,,Fortaleza,Maracanã,0,2,RJ,CE,2003,7,Wednesday,Vitória visitante,2
218,19,2003-07-16,20:30,Juventude,Figueirense,,,,,Figueirense,Alfredo Jaconi,1,2,RS,SC,2003,7,Wednesday,Vitória visitante,3
219,19,2003-07-16,20:30,Bahia,Sao Caetano,,,,,-,Fonte Nova,0,0,BA,SP,2003,7,Wednesday,Empate,0
220,19,2003-07-16,20:30,Coritiba,Fluminense,,,,,Coritiba,Couto Pereira,3,0,PR,RJ,2003,7,Wednesday,Vitória mandante,3
221,19,2003-07-16,20:30,Guarani,Vitoria,,,,,-,Brinco de Ouro,2,2,SP,BA,2003,7,Wednesday,Empate,4
222,19,2003-07-16,20:30,Internacional,Atlético-MG,,,,,-,Beira Rio,3,3,RS,MG,2003,7,Wednesday,Empate,6
223,19,2003-07-16,21:40,Santos,Ponte Preta,,,,,Santos,Vila Belmiro,2,1,SP,SP,2003,7,Wednesday,Vitória mandante,3
224,19,2003-07-16,21:40,Cruzeiro,Vasco,,,,,Cruzeiro,Mineirão,4,1,MG,RJ,2003,7,Wednesday,Vitória mandante,5
225,19,2003-07-16,21:40,Goias,Corinthians,,,,,-,Serra Dourada,1,1,GO,SP,2003,7,Wednesday,Empate,2
226,19,2003-07-17,20:30,Paysandu,Gremio,,,,,-,Mangueirão,1,1,PA,RS,2003,7,Thursday,Empate,2
227,19,2003-07-17,20:30,Sao Paulo,Athletico-PR,,,,,Sao Paulo,Morumbi,2,0,SP,PR,2003,7,Thursday,Vitória mandante,2
229,20,2003-07-19,16:00,Fluminense,Santos,,,,,Santos,Giulite Coutinho,1,4,RJ,SP,2003,7,Saturday,Vitória visitante,5
230,20,2003-07-19,16:00,Corinthians,Guarani,,,,,Corinthians,Pacaembu,1,0,SP,SP,2003,7,Saturday,Vitória mandante,1
231,20,2003-07-19,16:00,Fortaleza,Atlético-MG,,,,,Fortaleza,Castelão,4,3,CE,MG,2003,7,Saturday,Vitória mandante,7
232,20,2003-07-19,18:00,Internacional,Figueirense,,,,,Internacional,Beira Rio,3,0,RS,SC,2003,7,Saturday,Vitória mandante,3
233,20,2003-07-20,16:00,Juventude,Paysandu,,,,,Juventude,Alfredo Jaconi,2,0,RS,PA,2003,7,Sunday,Vitória mandante,2
234,20,2003-07-20,16:00,Athletico-PR,Bahia,,,,,Athletico-PR,Arena da Baixada,2,1,PR,BA,2003,7,Sunday,Vitória mandante,3
235,20,2003-07-20,16:00,Ponte Preta,Coritiba,,,,,-,Moisés Lucarelli,1,1,SP,PR,2003,7,Sunday,Empate,2
236,20,2003-07-20,16:00,Criciuma,Flamengo,,,,,Criciuma,Heriberto Hulse,4,3,SC,RJ,2003,7,Sunday,Vitória mandante,7
237,20,2003-07-20,16:00,Goias,Sao Caetano,,,,,Goias,Serra Dourada,2,1,GO,SP,2003,7,Sunday,Vitória mandante,3
238,20,2003-07-20,16:00,Vitoria,Sao Paulo,,,,,Sao Paulo,Barradão,0,2,BA,SP,2003,7,Sunday,Vitória visitante,2
239,20,2003-07-20,18:00,Cruzeiro,Parana,,,,,Cruzeiro,Mineirão,5,1,MG,PR,2003,7,Sunday,Vitória mandante,6
240,20,2003-07-20,18:00,Vasco,Gremio,,,,,Vasco,São Januário,2,0,RJ,RS,2003,7,Sunday,Vitória mandante,2
241,21,2003-07-23,20:30,Parana,Fortaleza,,,,,Parana,Pinheirão,4,1,PR,CE,2003,7,Wednesday,Vitória mandante,5
242,21,2003-07-23,20:30,Atlético-MG,Juventude,,,,,Atletico-MG,Mineirão,2,1,MG,RS,2003,7,Wednesday,Vitória mandante,3
243,21,2003-07-23,20:30,Paysandu,Cruzeiro,,,,,Paysandu,Mangueirão,3,0,PA,MG,2003,7,Wednesday,Vitória mandante,3
244,21,2003-07-23,20:30,Guarani,Athletico-PR,,,,,Guarani,Brinco de Ouro,1,0,SP,PR,2003,7,Wednesday,Vitória mandante,1
245,21,2003-07-23,21:40,Figueirense,Vasco,,,,,-,Orlando Scarpelli,0,0,SC,RJ,2003,7,Wednesday,Empate,0
246,21,2003-07-23,21:40,Santos,Goias,,,,,-,Vila Belmiro,3,3,SP,GO,2003,7,Wednesday,Empate,6
247,21,2003-07-23,21:40,Bahia,Corinthians,,,,,-,Fonte Nova,0,0,BA,SP,2003,7,Wednesday,Empate,0
248,21,2003-07-24,20:30,Coritiba,Vitoria,,,,,-,Couto Pereira,1,1,PR,BA,2003,7,Thursday,Empate,2
249,21,2003-07-24,20:30,Gremio,Criciuma,,,,,Criciuma,Olímpico,0,2,RS,SC,2003,7,Thursday,Vitória visitante,2
250,21,2003-07-24,20:30,Flamengo,Internacional,,,,,Flamengo,Maracanã,2,1,RJ,RS,2003,7,Thursday,Vitória mandante,3
251,21,2003-07-24,20:30,Sao Caetano,Fluminense,,,,,Sao Caetano,Anacleto Campanella,2,0,SP,RJ,2003,7,Thursday,Vitória mandante,2
252,21,2003-07-24,20:30,Sao Paulo,Ponte Preta,,,,,Ponte Preta,Morumbi,1,2,SP,SP,2003,7,Thursday,Vitória visitante,3
253,22,2003-07-26,16:00,Santos,Vasco,,,,,Santos,Vila Belmiro,2,1,SP,RJ,2003,7,Saturday,Vitória mandante,3
254,22,2003-07-26,16:00,Goias,Atlético-MG,,,,,-,Serra Dourada,1,1,GO,MG,2003,7,Saturday,Empate,2
255,22,2003-07-26,16:00,Athletico-PR,Paysandu,,,,,-,Arena da Baixada,1,1,PR,PA,2003,7,Saturday,Empate,2
256,22,2003-07-27,09:00,Fortaleza,Ponte Preta,,,,,Ponte Preta,Castelão,2,3,CE,SP,2003,7,Sunday,Vitória visitante,5
257,22,2003-07-27,16:00,Juventude,Fluminense,,,,,Juventude,Alfredo Jaconi,2,1,RS,RJ,2003,7,Sunday,Vitória mandante,3
258,22,2003-07-27,16:00,Flamengo,Sao Paulo,,,,,-,Maracanã,1,1,RJ,SP,2003,7,Sunday,Empate,2
259,22,2003-07-27,16:00,Criciuma,Coritiba,,,,,Coritiba,Heriberto Hulse,2,3,SC,PR,2003,7,Sunday,Vitória visitante,5
260,22,2003-07-27,16:00,Guarani,Figueirense,,,,,Guarani,Brinco de Ouro,3,0,SP,SC,2003,7,Sunday,Vitória mandante,3
261,22,2003-07-27,16:00,Vitoria,Parana,,,,,Parana,Barradão,0,3,BA,PR,2003,7,Sunday,Vitória visitante,3
262,22,2003-07-27,16:00,Corinthians,Gremio,,,,,Corinthians,Pacaembu,1,0,SP,RS,2003,7,Sunday,Vitória mandante,1
263,22,2003-07-27,18:00,Cruzeiro,Bahia,,,,,Cruzeiro,Mineirão,5,2,MG,BA,2003,7,Sunday,Vitória mandante,7
264,22,2003-07-27,18:00,Internacional,Sao Caetano,,,,,-,Beira Rio,0,0,RS,SP,2003,7,Sunday,Empate,0
179,15,2003-07-30,20:30,Athletico-PR,Santos,,,,,Santos,Arena da Baixada,0,2,PR,SP,2003,7,Wednesday,Vitória visitante,2
180,15,2003-07-30,20:30,Goias,Ponte Preta,,,,,-,Serra Dourada,0,0,GO,SP,2003,7,Wednesday,Empate,0
228,19,2003-07-31,20:30,Parana,Criciuma,,,,,Parana,Pinheirão,2,1,PR,SC,2003,7,Thursday,Vitória mandante,3
265,23,2003-08-02,16:00,Fluminense,Cruzeiro,,,,,-,Giulite Coutinho,2,2,RJ,MG,2003,8,Saturday,Empate,4
266,23,2003-08-02,16:00,Gremio,Santos,,,,,Gremio,Olímpico,2,0,RS,SP,2003,8,Saturday,Vitória mandante,2
267,23,2003-08-02,18:00,Sao Paulo,Internacional,,,,,Internacional,Morumbi,0,2,SP,RS,2003,8,Saturday,Vitória visitante,2
268,23,2003-08-02,18:00,Sao Caetano,Juventude,,,,,-,Anacleto Campanella,1,1,SP,RS,2003,8,Saturday,Empate,2
269,23,2003-08-03,16:00,Figueirense,Goias,,,,,Goias,Orlando Scarpelli,0,1,SC,GO,2003,8,Sunday,Vitória visitante,1
270,23,2003-08-03,16:00,Parana,Corinthians,,,,,-,Arena da Baixada,1,1,PR,SP,2003,8,Sunday,Empate,2
271,23,2003-08-03,16:00,Paysandu,Guarani,,,,,Paysandu,Mangueirão,6,1,PA,SP,2003,8,Sunday,Vitória mandante,7
272,23,2003-08-03,16:00,Coritiba,Fortaleza,,,,,-,Couto Pereira,1,1,PR,CE,2003,8,Sunday,Empate,2
273,23,2003-08-03,16:00,Bahia,Criciuma,,,,,-,Fonte Nova,2,2,BA,SC,2003,8,Sunday,Empate,4
274,23,2003-08-03,16:00,Ponte Preta,Flamengo,,,,,-,Moisés Lucarelli,1,1,SP,RJ,2003,8,Sunday,Empate,2
275,23,2003-08-03,18:00,Vasco,Athletico-PR,,,,,Vasco,São Januário,2,1,RJ,PR,2003,8,Sunday,Vitória mandante,3
276,23,2003-08-03,18:00,Atlético-MG,Vitoria,,,,,Atletico-MG,Mineirão,1,0,MG,BA,2003,8,Sunday,Vitória mandante,1
277,24,2003-08-06,20:30,Vitoria,Paysandu,,,,,-,Barradão,1,1,BA,PA,2003,8,Wednesday,Empate,2
278,24,2003-08-06,20:30,Athletico-PR,Parana,,,,,Athletico-PR,Arena da Baixada,1,0,PR,PR,2003,8,Wednesday,Vitória mandante,1
279,24,2003-08-06,20:30,Criciuma,Sao Caetano,,,,,Sao Caetano,Heriberto Hulse,0,1,SC,SP,2003,8,Wednesday,Vitória visitante,1
280,24,2003-08-06,20:30,Fortaleza,Fluminense,,,,,Fortaleza,Castelão,3,1,CE,RJ,2003,8,Wednesday,Vitória mandante,4
281,24,2003-08-06,20:30,Juventude,Ponte Preta,,,,,-,Alfredo Jaconi,0,0,RS,SP,2003,8,Wednesday,Empate,0
282,24,2003-08-06,21:40,Santos,Atlético-MG,,,,,-,Vila Belmiro,3,3,SP,MG,2003,8,Wednesday,Empate,6
283,24,2003-08-06,21:40,Goias,Vasco,,,,,Goias,Serra Dourada,3,1,GO,RJ,2003,8,Wednesday,Vitória mandante,4
284,24,2003-08-06,21:40,Cruzeiro,Sao Paulo,,,,,-,Mineirão,1,1,MG,SP,2003,8,Wednesday,Empate,2
288,24,2003-08-07,15:00,Internacional,Coritiba,,,,,Internacional,Beira Rio,1,0,RS,PR,2003,8,Thursday,Vitória mandante,1
285,24,2003-08-07,20:30,Flamengo,Bahia,,,,,Flamengo,Maracanã,6,0,RJ,BA,2003,8,Thursday,Vitória mandante,6
286,24,2003-08-07,20:30,Corinthians,Figueirense,,,,,Figueirense,Pacaembu,0,1,SP,SC,2003,8,Thursday,Vitória visitante,1
287,24,2003-08-07,20:30,Guarani,Gremio,,,,,Guarani,Brinco de Ouro,2,0,SP,RS,2003,8,Thursday,Vitória mandante,2
289,25,2003-08-09,16:00,Fluminense,Criciuma,,,,,-,Maracanã,1,1,RJ,SC,2003,8,Saturday,Empate,2
290,25,2003-08-09,16:00,Sao Caetano,Cruzeiro,,,,,Sao Caetano,Anacleto Campanella,2,0,SP,MG,2003,8,Saturday,Vitória mandante,2
291,25,2003-08-09,16:00,Parana,Santos,,,,,Santos,Couto Pereira,1,2,PR,SP,2003,8,Saturday,Vitória visitante,3
292,25,2003-08-09,18:00,Sao Paulo,Juventude,,,,,Sao Paulo,Morumbi,3,1,SP,RS,2003,8,Saturday,Vitória mandante,4
293,25,2003-08-10,16:00,Paysandu,Goias,,,,,-,Mangueirão,2,2,PA,GO,2003,8,Sunday,Empate,4
294,25,2003-08-10,16:00,Ponte Preta,Internacional,,,,,Internacional,Moisés Lucarelli,1,4,SP,RS,2003,8,Sunday,Vitória visitante,5
295,25,2003-08-10,16:00,Coritiba,Flamengo,,,,,Coritiba,Couto Pereira,5,0,PR,RJ,2003,8,Sunday,Vitória mandante,5
296,25,2003-08-10,16:00,Atlético-MG,Corinthians,,,,,Corinthians,Mineirão,2,3,MG,SP,2003,8,Sunday,Vitória visitante,5
297,25,2003-08-10,16:00,Figueirense,Vitoria,,,,,Vitoria,Orlando Scarpelli,1,2,SC,BA,2003,8,Sunday,Vitória visitante,3
298,25,2003-08-10,16:00,Bahia,Fortaleza,,,,,Bahia,Fonte Nova,1,0,BA,CE,2003,8,Sunday,Vitória mandante,1
299,25,2003-08-10,18:00,Vasco,Guarani,,,,,-,São Januário,0,0,RJ,SP,2003,8,Sunday,Empate,0
300,25,2003-08-10,18:00,Gremio,Athletico-PR,,,,,-,Olímpico,1,1,RS,PR,2003,8,Sunday,Empate,2
301,26,2003-08-16,16:00,Vasco,Vitoria,,,,,Vasco,São Januário,1,0,RJ,BA,2003,8,Saturday,Vitória mandante,1
302,26,2003-08-16,16:00,Bahia,Internacional,,,,,Internacional,Fonte Nova,1,3,BA,RS,2003,8,Saturday,Vitória visitante,4
303,26,2003-08-16,16:00,Figueirense,Santos,,,,,Figueirense,Orlando Scarpelli,1,0,SC,SP,2003,8,Saturday,Vitória mandante,1
304,26,2003-08-16,16:00,Coritiba,Juventude,,,,,Coritiba,Couto Pereira,1,0,PR,RS,2003,8,Saturday,Vitória mandante,1
305,26,2003-08-16,18:00,Atlético-MG,Athletico-PR,,,,,Athletico-PR,Mineirão,1,2,MG,PR,2003,8,Saturday,Vitória visitante,3
306,26,2003-08-16,18:00,Sao Paulo,Criciuma,,,,,-,Santa Cruz,0,0,SP,SC,2003,8,Saturday,Empate,0
307,26,2003-08-17,16:00,Paysandu,Corinthians,,,,,-,Mangueirão,2,2,PA,SP,2003,8,Sunday,Empate,4
308,26,2003-08-17,16:00,Sao Caetano,Fortaleza,,,,,Sao Caetano,Anacleto Campanella,3,0,SP,CE,2003,8,Sunday,Vitória mandante,3
309,26,2003-08-17,16:00,Ponte Preta,Cruzeiro,,,,,Cruzeiro,Moisés Lucarelli,1,3,SP,MG,2003,8,Sunday,Vitória visitante,4
310,26,2003-08-17,16:00,Parana,Guarani,,,,,-,Pinheirão,0,0,PR,SP,2003,8,Sunday,Empate,0
311,26,2003-08-17,16:00,Gremio,Goias,,,,,Goias,Olímpico,0,1,RS,GO,2003,8,Sunday,Vitória visitante,1
312,26,2003-08-17,18:00,Fluminense,Flamengo,,,,,Flamengo,Maracanã,0,1,RJ,RJ,2003,8,Sunday,Vitória visitante,1
313,27,2003-08-20,20:30,Flamengo,Sao Caetano,,,,,Flamengo,Maracanã,1,0,RJ,SP,2003,8,Wednesday,Vitória mandante,1
314,27,2003-08-20,20:30,Goias,Parana,,,,,Goias,Serra Dourada,1,0,GO,PR,2003,8,Wednesday,Vitória mandante,1
315,27,2003-08-20,20:30,Juventude,Bahia,,,,,Juventude,Alfredo Jaconi,1,0,RS,BA,2003,8,Wednesday,Vitória mandante,1
316,27,2003-08-20,20:30,Cruzeiro,Coritiba,,,,,-,Mineirão,2,2,MG,PR,2003,8,Wednesday,Empate,4
317,27,2003-08-20,20:30,Athletico-PR,Figueirense,,,,,Figueirense,Arena da Baixada,1,2,PR,SC,2003,8,Wednesday,Vitória visitante,3
318,27,2003-08-20,20:30,Vitoria,Gremio,,,,,Vitoria,Barradão,4,1,BA,RS,2003,8,Wednesday,Vitória mandante,5
319,27,2003-08-20,21:40,Santos,Paysandu,,,,,Santos,Vila Belmiro,2,0,SP,PA,2003,8,Wednesday,Vitória mandante,2
320,27,2003-08-20,21:40,Fortaleza,Sao Paulo,,,,,Sao Paulo,Castelão,0,2,CE,SP,2003,8,Wednesday,Vitória visitante,2
321,27,2003-08-20,21:40,Corinthians,Vasco,,,,,-,Pacaembu,0,0,SP,RJ,2003,8,Wednesday,Empate,0
322,27,2003-08-21,15:00,Internacional,Fluminense,,,,,Fluminense,Beira Rio,0,1,RS,RJ,2003,8,Thursday,Vitória visitante,1
323,27,2003-08-21,20:30,Guarani,Atlético-MG,,,,,-,Brinco de Ouro,2,2,SP,MG,2003,8,Thursday,Empate,4
324,27,2003-08-21,20:30,Criciuma,Ponte Preta,,,,,Criciuma,Heriberto Hulse,3,0,SC,SP,2003,8,Thursday,Vitória mandante,3
325,28,2003-08-23,16:00,Santos,Flamengo,,,,,Santos,Vila Belmiro,2,1,SP,RJ,2003,8,Saturday,Vitória mandante,3
326,28,2003-08-23,16:00,Athletico-PR,Fortaleza,,,,,Athletico-PR,Arena da Baixada,3,1,PR,CE,2003,8,Saturday,Vitória mandante,4
327,28,2003-08-23,16:00,Goias,Cruzeiro,,,,,Goias,Serra Dourada,1,0,GO,MG,2003,8,Saturday,Vitória mandante,1
328,28,2003-08-23,18:00,Gremio,Sao Caetano,,,,,-,Olímpico,0,0,RS,SP,2003,8,Saturday,Empate,0
329,28,2003-08-24,16:00,Vasco,Sao Paulo,,,,,Vasco,São Januário,3,2,RJ,SP,2003,8,Sunday,Vitória mandante,5
330,28,2003-08-24,16:00,Paysandu,Ponte Preta,,,,,Paysandu,Mangueirão,3,2,PA,SP,2003,8,Sunday,Vitória mandante,5
331,28,2003-08-24,16:00,Parana,Fluminense,,,,,Parana,Willie Davids,2,0,PR,RJ,2003,8,Sunday,Vitória mandante,2
332,28,2003-08-24,16:00,Vitoria,Juventude,,,,,Vitoria,Barradão,3,0,BA,RS,2003,8,Sunday,Vitória mandante,3
333,28,2003-08-24,16:00,Guarani,Criciuma,,,,,Guarani,Brinco de Ouro,1,0,SP,SC,2003,8,Sunday,Vitória mandante,1
334,28,2003-08-24,16:00,Figueirense,Coritiba,,,,,Coritiba,Orlando Scarpelli,1,2,SC,PR,2003,8,Sunday,Vitória visitante,3
335,28,2003-08-24,18:00,Corinthians,Internacional,,,,,Corinthians,Pacaembu,3,1,SP,RS,2003,8,Sunday,Vitória mandante,4
336,28,2003-08-24,18:00,Atlético-MG,Bahia,,,,,Atletico-MG,Mineirão,1,0,MG,BA,2003,8,Sunday,Vitória mandante,1
337,29,2003-08-30,16:00,Fluminense,Gremio,,,,,Fluminense,Municipal Juiz de Fora,2,0,RJ,RS,2003,8,Saturday,Vitória mandante,2
338,29,2003-08-30,16:00,Fortaleza,Santos,,,,,-,Castelão,0,0,CE,SP,2003,8,Saturday,Empate,0
339,29,2003-08-30,16:00,Internacional,Vitoria,,,,,Vitoria,Beira Rio,0,1,RS,BA,2003,8,Saturday,Vitória visitante,1
340,29,2003-08-30,18:00,Cruzeiro,Guarani,,,,,Cruzeiro,Mineirão,4,1,MG,SP,2003,8,Saturday,Vitória mandante,5
341,29,2003-08-30,18:00,Sao Paulo,Paysandu,,,,,Sao Paulo,Benedito Teixeira,1,0,SP,PA,2003,8,Saturday,Vitória mandante,1
342,29,2003-08-31,16:00,Sao Caetano,Vasco,,,,,Sao Caetano,Anacleto Campanella,1,0,SP,RJ,2003,8,Sunday,Vitória mandante,1
343,29,2003-08-31,16:00,Juventude,Goias,,,,,Goias,Alfredo Jaconi,0,2,RS,GO,2003,8,Sunday,Vitória visitante,2
344,29,2003-08-31,16:00,Flamengo,Corinthians,,,,,Flamengo,Maracanã,1,0,RJ,SP,2003,8,Sunday,Vitória mandante,1
345,29,2003-08-31,16:00,Bahia,Parana,,,,,Bahia,Fonte Nova,4,2,BA,PR,2003,8,Sunday,Vitória mandante,6
346,29,2003-08-31,16:00,Ponte Preta,Figueirense,,,,,-,Moisés Lucarelli,1,1,SP,SC,2003,8,Sunday,Empate,2
347,29,2003-08-31,18:00,Criciuma,Athletico-PR,,,,,Criciuma,Heriberto Hulse,2,0,SC,PR,2003,8,Sunday,Vitória mandante,2
348,29,2003-08-31,18:00,Coritiba,Atlético-MG,,,,,-,Couto Pereira,2,2,PR,MG,2003,8,Sunday,Empate,4
349,30,2003-09-13,16:00,Santos,Criciuma,,,,,Santos,Vila Belmiro,5,2,SP,SC,2003,9,Saturday,Vitória mandante,7
350,30,2003-09-13,16:00,Athletico-PR,Cruzeiro,,,,,Cruzeiro,Arena da Baixada,1,4,PR,MG,2003,9,Saturday,Vitória visitante,5
351,30,2003-09-13,18:00,Gremio,Bahia,,,,,-,Olímpico,1,1,RS,BA,2003,9,Saturday,Empate,2
352,30,2003-09-13,18:00,Corinthians,Fortaleza,,,,,Corinthians,Pacaembu,2,0,SP,CE,2003,9,Saturday,Vitória mandante,2
353,30,2003-09-14,16:00,Vitoria,Flamengo,,,,,Vitoria,Barradão,1,0,BA,RJ,2003,9,Sunday,Vitória mandante,1
354,30,2003-09-14,16:00,Figueirense,Sao Paulo,,,,,-,Orlando Scarpelli,2,2,SC,SP,2003,9,Sunday,Empate,4
355,30,2003-09-14,16:00,Goias,Internacional,,,,,Goias,Serra Dourada,3,1,GO,RS,2003,9,Sunday,Vitória mandante,4
356,30,2003-09-14,16:00,Paysandu,Sao Caetano,,,,,Paysandu,Mangueirão,1,0,PA,SP,2003,9,Sunday,Vitória mandante,1
357,30,2003-09-14,16:00,Guarani,Juventude,,,,,Guarani,Brinco de Ouro,2,0,SP,RS,2003,9,Sunday,Vitória mandante,2
358,30,2003-09-14,16:00,Parana,Coritiba,,,,,Coritiba,Couto Pereira,2,3,PR,PR,2003,9,Sunday,Vitória visitante,5
359,30,2003-09-14,18:00,Vasco,Fluminense,,,,,Vasco,Maracanã,1,0,RJ,RJ,2003,9,Sunday,Vitória mandante,1
360,30,2003-09-14,18:00,Atlético-MG,Ponte Preta,,,,,Atletico-MG,Independência,2,0,MG,SP,2003,9,Sunday,Vitória mandante,2
361,31,2003-09-20,16:00,Cruzeiro,Santos,,,,,Cruzeiro,Mineirão,3,0,MG,SP,2003,9,Saturday,Vitória mandante,3
362,31,2003-09-20,16:00,Coritiba,Gremio,,,,,Coritiba,Couto Pereira,1,0,PR,RS,2003,9,Saturday,Vitória mandante,1
363,31,2003-09-20,16:00,Ponte Preta,Parana,,,,,Ponte Preta,Vila Belmiro,4,0,SP,PR,2003,9,Saturday,Vitória mandante,4
364,31,2003-09-20,18:00,Fluminense,Paysandu,,,,,-,Maracanã,1,1,RJ,PA,2003,9,Saturday,Empate,2
365,31,2003-09-20,18:00,Internacional,Guarani,,,,,Internacional,Beira Rio,2,0,RS,SP,2003,9,Saturday,Vitória mandante,2
366,31,2003-09-21,16:00,Bahia,Vasco,,,,,Bahia,Fonte Nova,3,0,BA,RJ,2003,9,Sunday,Vitória mandante,3
367,31,2003-09-21,16:00,Criciuma,Corinthians,,,,,Criciuma,Heriberto Hulse,1,0,SC,SP,2003,9,Sunday,Vitória mandante,1
368,31,2003-09-21,16:00,Fortaleza,Vitoria,,,,,Fortaleza,Plácido Castelo,1,0,CE,BA,2003,9,Sunday,Vitória mandante,1
369,31,2003-09-21,16:00,Juventude,Athletico-PR,,,,,Juventude,Alfredo Jaconi,4,0,RS,PR,2003,9,Sunday,Vitória mandante,4
370,31,2003-09-21,16:00,Sao Caetano,Figueirense,,,,,Figueirense,Anacleto Campanella,0,2,SP,SC,2003,9,Sunday,Vitória visitante,2
371,31,2003-09-21,18:00,Sao Paulo,Atlético-MG,,,,,-,Morumbi,2,2,SP,MG,2003,9,Sunday,Empate,4
372,31,2003-09-21,18:00,Flamengo,Goias,,,,,-,Maracanã,1,1,RJ,GO,2003,9,Sunday,Empate,2
373,32,2003-09-24,19:00,Athletico-PR,Internacional,,,,,Athletico-PR,Arena da Baixada,2,1,PR,RS,2003,9,Wednesday,Vitória mandante,3
374,32,2003-09-24,20:30,Gremio,Ponte Preta,,,,,-,Olímpico,2,2,RS,SP,2003,9,Wednesday,Empate,4
375,32,2003-09-24,20:30,Goias,Fortaleza,,,,,Fortaleza,Serra Dourada,0,1,GO,CE,2003,9,Wednesday,Vitória visitante,1
376,32,2003-09-24,20:30,Paysandu,Bahia,,,,,Paysandu,Mangueirão,4,0,PA,BA,2003,9,Wednesday,Vitória mandante,4
377,32,2003-09-24,20:30,Vitoria,Criciuma,,,,,-,Barradão,1,1,BA,SC,2003,9,Wednesday,Empate,2
378,32,2003-09-24,21:40,Guarani,Flamengo,,,,,Guarani,Brinco de Ouro,5,3,SP,RJ,2003,9,Wednesday,Vitória mandante,8
379,32,2003-09-24,21:40,Parana,Sao Paulo,,,,,Parana,Pinheirão,4,2,PR,SP,2003,9,Wednesday,Vitória mandante,6
